model,training,eval_lang,step,pred_langs,emb_cos_sim
text2vec_cmn_Hani,['cmn_Hani'],tur_Latn,Step1,"{'mri': 0.02, 'fra': 0.01, 'eng': 0.53, 'zho': 0.3, 'spa': 0.05, 'por': 0.04, 'jpn': 0.01, 'vie': 0.02}",0.6074132919311523
text2vec_cmn_Hani,['cmn_Hani'],tur_Latn,Step50+sbeam8,"{'fra': 0.01, 'mri': 0.01, 'zho': 0.25, 'eng': 0.65, 'slk': 0.01, 'por': 0.01, 'jpn': 0.01, 'deu': 0.02}",0.6345329284667969
text2vec_cmn_Hani,['cmn_Hani'],tur_Latn,Base,"{'fra': 0.05, 'eng': 0.48, 'zho': 0.26, 'mri': 0.01, 'ina': 0.03, 'jpn': 0.01, 'epo': 0.01, 'lat': 0.01, 'swa': 0.01, 'spa': 0.02, 'ceb': 0.01, 'por': 0.04, 'vie': 0.02, 'ita': 0.01, 'deu': 0.01, 'nld': 0.01, 'bre': 0.01}",0.6276907324790955
text2vec_cmn_Hani,['cmn_Hani'],kaz_Cyrl,Labels,"{'kaz': 0.79, 'rus': 0.1, 'ukr': 0.01, 'deu': 0.01, 'fra': 0.06, 'bul': 0.01, 'eng': 0.01}",
text2vec_cmn_Hani,['cmn_Hani'],kaz_Cyrl,Step1,"{'zho': 0.75, 'ita': 0.07, 'eng': 0.13, 'jpn': 0.02, 'fra': 0.03, 'deu': 0.01}",0.6772552132606506
text2vec_cmn_Hani,['cmn_Hani'],kaz_Cyrl,Step50+sbeam8,"{'zho': 0.63, 'eng': 0.3, 'jpn': 0.01, 'slv': 0.01, 'fra': 0.03, 'deu': 0.02, 'ceb': 0.01}",0.7085402011871338
text2vec_cmn_Hani,['cmn_Hani'],kaz_Cyrl,Base,"{'zho': 0.77, 'jpn': 0.03, 'ita': 0.03, 'fra': 0.02, 'eng': 0.12, 'mri': 0.01, 'fin': 0.02}",0.736625611782074
text2vec_cmn_Hani,['cmn_Hani'],cmn_Hani,Labels,"{'zho': 0.91, 'fin': 0.03, 'fra': 0.05}",
text2vec_cmn_Hani,['cmn_Hani'],cmn_Hani,Step1,"{'zho': 0.92, 'fin': 0.03, 'fra': 0.05}",0.8547984957695007
text2vec_cmn_Hani,['cmn_Hani'],cmn_Hani,Step50+sbeam8,"{'zho': 0.92, 'fin': 0.03, 'fra': 0.05}",0.8576104640960693
text2vec_cmn_Hani,['cmn_Hani'],cmn_Hani,Base,"{'zho': 0.92, 'fin': 0.04, 'fra': 0.04}",0.8723305463790894
text2vec_cmn_Hani,['cmn_Hani'],jpn_Jpan,Labels,"{'jpn': 0.82, 'zho': 0.13, 'eng': 0.02, 'fra': 0.02}",
text2vec_cmn_Hani,['cmn_Hani'],jpn_Jpan,Step1,"{'zho': 0.91, 'eng': 0.01, 'fra': 0.06, 'jpn': 0.02}",0.7729384899139404
text2vec_cmn_Hani,['cmn_Hani'],jpn_Jpan,Step50+sbeam8,"{'zho': 0.93, 'fra': 0.05, 'eng': 0.01, 'jpn': 0.01}",0.7894496917724609
text2vec_cmn_Hani,['cmn_Hani'],jpn_Jpan,Base,"{'zho': 0.92, 'eng': 0.01, 'fra': 0.06, 'jpn': 0.01}",0.7752203941345215
text2vec_cmn_Hani,['cmn_Hani'],kor_Hang,Labels,"{'kor': 0.96, 'eng': 0.01, 'fra': 0.02}",
text2vec_cmn_Hani,['cmn_Hani'],kor_Hang,Step1,"{'zho': 0.65, 'eng': 0.22, 'fra': 0.03, 'jpn': 0.01, 'deu': 0.01, 'fin': 0.06, 'ell': 0.01}",0.6830919981002808
text2vec_cmn_Hani,['cmn_Hani'],kor_Hang,Step50+sbeam8,"{'zho': 0.46, 'eng': 0.22, 'fra': 0.05, 'jpn': 0.01, 'deu': 0.02, 'fin': 0.24}",0.7694910764694214
text2vec_cmn_Hani,['cmn_Hani'],kor_Hang,Base,"{'zho': 0.87, 'fra': 0.02, 'jpn': 0.01, 'fin': 0.01, 'eng': 0.07, 'ell': 0.01}",0.7164779901504517
text2vec_cmn_Hani,['cmn_Hani'],mon_Cyrl,Labels,"{'mon': 0.85, 'fra': 0.03, 'rus': 0.08, 'ukr': 0.01, 'eng': 0.01}",
text2vec_cmn_Hani,['cmn_Hani'],mon_Cyrl,Step1,"{'zho': 0.71, 'eng': 0.17, 'fra': 0.03, 'jpn': 0.02, 'fin': 0.03, 'tur': 0.01}",0.6555038690567017
text2vec_cmn_Hani,['cmn_Hani'],mon_Cyrl,Step50+sbeam8,"{'zho': 0.61, 'eng': 0.25, 'jpn': 0.02, 'heb': 0.01, 'pol': 0.02, 'fra': 0.06, 'fin': 0.01}",0.6562309265136719
text2vec_cmn_Hani,['cmn_Hani'],mon_Cyrl,Base,"{'zho': 0.78, 'eng': 0.12, 'jpn': 0.01, 'ell': 0.01, 'fra': 0.02, 'fas': 0.01, 'fin': 0.01, 'heb': 0.01, 'pol': 0.02}",0.7113081812858582
text2vec_cmn_Hani,['cmn_Hani'],hun_Latn,Labels,"{'hun': 0.86, 'fra': 0.04, 'eng': 0.04, 'deu': 0.01, 'spa': 0.01}",
text2vec_cmn_Hani,['cmn_Hani'],hun_Latn,Step1,"{'eng': 0.44, 'zho': 0.37, 'fra': 0.04, 'mri': 0.01, 'vie': 0.01, 'deu': 0.04, 'spa': 0.01, 'rus': 0.01, 'por': 0.06, 'ita': 0.01}",0.6362704634666443
text2vec_cmn_Hani,['cmn_Hani'],hun_Latn,Step50+sbeam8,"{'zho': 0.28, 'fra': 0.05, 'cat': 0.01, 'deu': 0.03, 'eng': 0.49, 'jpn': 0.01, 'por': 0.04, 'slv': 0.01, 'spa': 0.01, 'rus': 0.02, 'vie': 0.01, 'ita': 0.03}",0.6566790342330933
text2vec_cmn_Hani,['cmn_Hani'],hun_Latn,Base,"{'zho': 0.41, 'fra': 0.06, 'eng': 0.33, 'lat': 0.01, 'mri': 0.01, 'por': 0.07, 'ita': 0.03, 'spa': 0.02, 'ina': 0.03, 'deu': 0.01}",0.7246185541152954
text2vec_cmn_Hani,['cmn_Hani'],mhr_Cyrl,Labels,"{'mhr': 0.06, 'kaz': 0.17, 'rus': 0.41, 'mkd': 0.04, 'bel': 0.07, 'fra': 0.06, 'mon': 0.12, 'kir': 0.01, 'ltz': 0.01, 'bul': 0.02, 'srp': 0.01, 'ukr': 0.02}",
text2vec_cmn_Hani,['cmn_Hani'],mhr_Cyrl,Step1,"{'zho': 0.85, 'fra': 0.01, 'eng': 0.09, 'ell': 0.04, 'jpn': 0.01, 'deu': 0.01}",0.7605811357498169
text2vec_cmn_Hani,['cmn_Hani'],mhr_Cyrl,Step50+sbeam8,"{'eng': 0.12, 'zho': 0.77, 'jpn': 0.01, 'deu': 0.04, 'ell': 0.06}",0.7488971948623657
text2vec_cmn_Hani,['cmn_Hani'],mhr_Cyrl,Base,"{'zho': 0.87, 'eng': 0.08, 'jpn': 0.01, 'oci': 0.01, 'yor': 0.01, 'fin': 0.01, 'ell': 0.01}",0.7425434589385986
text2vec_cmn_Hani,['cmn_Hani'],fin_Latn,Labels,"{'fin': 0.87, 'eng': 0.05, 'fra': 0.02, 'ita': 0.01, 'deu': 0.01, 'est': 0.01, 'epo': 0.01}",
text2vec_cmn_Hani,['cmn_Hani'],fin_Latn,Step1,"{'zho': 0.3, 'eng': 0.51, 'ina': 0.01, 'fra': 0.06, 'spa': 0.03, 'jpn': 0.01, 'tsn': 0.04, 'deu': 0.01}",0.6635456085205078
text2vec_cmn_Hani,['cmn_Hani'],fin_Latn,Step50+sbeam8,"{'zho': 0.34, 'eng': 0.47, 'deu': 0.01, 'fra': 0.05, 'spa': 0.03, 'tsn': 0.04, 'rus': 0.02, 'por': 0.01}",0.649037778377533
text2vec_cmn_Hani,['cmn_Hani'],fin_Latn,Base,"{'vie': 0.03, 'fra': 0.07, 'eng': 0.43, 'zho': 0.26, 'lat': 0.02, 'por': 0.02, 'spa': 0.04, 'ina': 0.03, 'ceb': 0.01, 'deu': 0.05, 'epo': 0.01, 'jpn': 0.01, 'rus': 0.01, 'gle': 0.01, 'ita': 0.01}",0.6847875714302063
gtr_deu_Latn,['deu_Latn'],deu_Latn,Labels,"{'deu': 0.89, 'eng': 0.04, 'por': 0.01, 'spa': 0.01, 'fra': 0.02, 'nld': 0.01, 'pol': 0.01}",
gtr_deu_Latn,['deu_Latn'],deu_Latn,Base,"{'deu': 0.9, 'por': 0.01, 'spa': 0.01, 'nld': 0.01, 'eng': 0.04, 'fra': 0.02, 'pol': 0.01}",0.7984641194343567
gtr_deu_Latn,['deu_Latn'],deu_Latn,Step1,"{'deu': 0.9, 'spa': 0.01, 'fra': 0.02, 'pol': 0.01, 'eng': 0.05, 'nld': 0.01}",0.9082691073417664
gtr_deu_Latn,['deu_Latn'],deu_Latn,Step50+sbeam8,"{'deu': 0.9, 'eng': 0.05, 'por': 0.01, 'pol': 0.01, 'nld': 0.01, 'fra': 0.02, 'spa': 0.01}",0.971848726272583
gtr_deu_Latn,['deu_Latn'],ydd_Hebr,Labels,"{'heb': 0.97, 'fra': 0.02, 'eng': 0.01}",
gtr_deu_Latn,['deu_Latn'],ydd_Hebr,Base,"{'deu': 0.46, 'eng': 0.22, 'fra': 0.24, 'yor': 0.01, 'fas': 0.05, 'mkd': 0.01, 'ron': 0.01}",0.5150558948516846
gtr_deu_Latn,['deu_Latn'],ydd_Hebr,Step1,"{'fra': 0.53, 'eng': 0.13, 'deu': 0.29, 'ita': 0.02, 'por': 0.01, 'swe': 0.02}",0.42197489738464355
gtr_deu_Latn,['deu_Latn'],ydd_Hebr,Step50+sbeam8,"{'fra': 0.42, 'eng': 0.13, 'deu': 0.38, 'rus': 0.02, 'ita': 0.01, 'spa': 0.03}",0.5459351539611816
gtr_deu_Latn,['deu_Latn'],heb_Hebr,Labels,"{'heb': 0.99, 'fra': 0.01}",
gtr_deu_Latn,['deu_Latn'],heb_Hebr,Base,"{'pol': 0.02, 'deu': 0.64, 'spa': 0.03, 'fra': 0.19, 'cym': 0.01, 'eng': 0.07, 'por': 0.03}",0.5599790215492249
gtr_deu_Latn,['deu_Latn'],heb_Hebr,Step1,"{'pol': 0.02, 'spa': 0.02, 'deu': 0.56, 'fra': 0.31, 'eng': 0.04, 'yor': 0.01, 'por': 0.02}",0.5122671127319336
gtr_deu_Latn,['deu_Latn'],heb_Hebr,Step50+sbeam8,"{'deu': 0.45, 'pol': 0.02, 'spa': 0.02, 'fra': 0.34, 'heb': 0.02, 'bre': 0.04, 'vie': 0.01, 'tur': 0.01, 'ron': 0.01, 'eng': 0.07, 'por': 0.02}",0.954586386680603
gtr_deu_Latn,['deu_Latn'],arb_Arab,Labels,"{'fas': 0.03, 'ara': 0.94, 'fra': 0.02}",
gtr_deu_Latn,['deu_Latn'],arb_Arab,Base,"{'deu': 0.46, 'eng': 0.12, 'fra': 0.37, 'aze': 0.02, 'mri': 0.03}",0.6001619696617126
gtr_deu_Latn,['deu_Latn'],arb_Arab,Step1,"{'deu': 0.29, 'gle': 0.04, 'fra': 0.48, 'eng': 0.09, 'som': 0.08}",0.6209293603897095
gtr_deu_Latn,['deu_Latn'],arb_Arab,Step50+sbeam8,"{'deu': 0.37, 'por': 0.02, 'fra': 0.54, 'eng': 0.03, 'nld': 0.01, 'som': 0.04}",0.9947637915611267
gtr_deu_Latn,['deu_Latn'],amh_Ethi,Labels,"{'amh': 0.94, 'fra': 0.02, 'eng': 0.02}",
gtr_deu_Latn,['deu_Latn'],amh_Ethi,Base,"{'deu': 0.46, 'eng': 0.23, 'fra': 0.23, 'pol': 0.01, 'spa': 0.01, 'yor': 0.01, 'nld': 0.01, 'swa': 0.01, 'por': 0.01, 'som': 0.01, 'lav': 0.01, 'eus': 0.01, 'ces': 0.01}",0.5288528203964233
gtr_deu_Latn,['deu_Latn'],amh_Ethi,Step1,"{'eng': 0.14, 'deu': 0.57, 'fra': 0.25, 'yor': 0.01, 'bre': 0.01, 'swa': 0.01, 'cym': 0.01}",0.7154271006584167
gtr_deu_Latn,['deu_Latn'],amh_Ethi,Step50+sbeam8,"{'eng': 0.11, 'deu': 0.57, 'fra': 0.3, 'swa': 0.01, 'som': 0.01}",0.7755662202835083
gtr_deu_Latn,['deu_Latn'],mlt_Latn,Labels,"{'deu': 0.02, 'fra': 0.05, 'eng': 0.09, 'swe': 0.01, 'mlt': 0.42, 'pol': 0.11, 'ita': 0.14, 'ron': 0.02, 'epo': 0.01, 'som': 0.01, 'lav': 0.01, 'nor': 0.01, 'spa': 0.01, 'cat': 0.01, 'cym': 0.01, 'nno': 0.01, 'fin': 0.01, 'rus': 0.01}",
gtr_deu_Latn,['deu_Latn'],mlt_Latn,Base,"{'fra': 0.08, 'deu': 0.63, 'eng': 0.12, 'nld': 0.02, 'pol': 0.03, 'tur': 0.02, 'ita': 0.05, 'epo': 0.01, 'spa': 0.01, 'eus': 0.01}",0.5099847316741943
gtr_deu_Latn,['deu_Latn'],mlt_Latn,Step1,"{'deu': 0.62, 'eng': 0.14, 'fra': 0.08, 'ita': 0.03, 'pol': 0.03, 'tur': 0.01, 'hrv': 0.01, 'jpn': 0.01, 'swe': 0.01, 'eus': 0.01, 'nno': 0.01}",0.4561266303062439
gtr_deu_Latn,['deu_Latn'],mlt_Latn,Step50+sbeam8,"{'deu': 0.59, 'eng': 0.14, 'fra': 0.13, 'ita': 0.04, 'pol': 0.02, 'epo': 0.01, 'spa': 0.01, 'nld': 0.01, 'nno': 0.01, 'eus': 0.01, 'nds': 0.01, 'lug': 0.01}",0.3914683759212494
gtr_deu_Latn,['deu_Latn'],hin_Deva,Labels,"{'hin': 0.72, 'mar': 0.12, 'fra': 0.03, 'eng': 0.09, 'zho': 0.02, 'new': 0.01}",
gtr_deu_Latn,['deu_Latn'],hin_Deva,Base,"{'eng': 0.54, 'fra': 0.1, 'deu': 0.31, 'pol': 0.01, 'swa': 0.01, 'por': 0.01, 'som': 0.01, 'tsn': 0.01}",0.5757045745849609
gtr_deu_Latn,['deu_Latn'],hin_Deva,Step1,"{'deu': 0.32, 'eng': 0.48, 'fra': 0.17, 'por': 0.01}",0.49974215030670166
gtr_deu_Latn,['deu_Latn'],hin_Deva,Step50+sbeam8,"{'deu': 0.33, 'eng': 0.42, 'fra': 0.22, 'fin': 0.01}",0.5302109122276306
gtr_deu_Latn,['deu_Latn'],urd_Arab,Labels,"{'urd': 0.75, 'fas': 0.14, 'ara': 0.08, 'fra': 0.01, 'eng': 0.01}",
gtr_deu_Latn,['deu_Latn'],urd_Arab,Base,"{'deu': 0.37, 'fra': 0.24, 'eng': 0.36, 'est': 0.01, 'por': 0.02}",0.6007211208343506
gtr_deu_Latn,['deu_Latn'],urd_Arab,Step1,"{'deu': 0.35, 'fra': 0.33, 'eng': 0.3, 'bre': 0.01}",0.5261415243148804
gtr_deu_Latn,['deu_Latn'],urd_Arab,Step50+sbeam8,"{'eng': 0.19, 'fra': 0.26, 'deu': 0.52, 'nld': 0.01, 'bre': 0.01, 'tur': 0.01}",0.9959036111831665
gtr_deu_Latn,['deu_Latn'],guj_Gujr,Labels,"{'guj': 0.96, 'eng': 0.01, 'fra': 0.02}",
gtr_deu_Latn,['deu_Latn'],guj_Gujr,Base,"{'eng': 0.31, 'fra': 0.22, 'deu': 0.44, 'sna': 0.01}",0.5713065266609192
gtr_deu_Latn,['deu_Latn'],guj_Gujr,Step1,"{'eng': 0.26, 'fra': 0.33, 'deu': 0.38, 'por': 0.02, 'lav': 0.01}",0.5701545476913452
gtr_deu_Latn,['deu_Latn'],guj_Gujr,Step50+sbeam8,"{'eng': 0.28, 'fra': 0.42, 'deu': 0.26, 'ron': 0.02, 'swa': 0.01, 'jpn': 0.01}",0.6720007658004761
gtr_deu_Latn,['deu_Latn'],sin_Sinh,Labels,"{'sin': 0.94, 'eng': 0.03, 'fra': 0.02}",
gtr_deu_Latn,['deu_Latn'],sin_Sinh,Base,"{'deu': 0.4, 'fra': 0.16, 'eng': 0.42, 'spa': 0.01}",0.4966551661491394
gtr_deu_Latn,['deu_Latn'],sin_Sinh,Step1,"{'deu': 0.3, 'spa': 0.02, 'eng': 0.34, 'fra': 0.22, 'tur': 0.02, 'hin': 0.02, 'eus': 0.01, 'tsn': 0.02, 'dan': 0.01, 'som': 0.02}",0.6623803377151489
gtr_deu_Latn,['deu_Latn'],sin_Sinh,Step50+sbeam8,"{'deu': 0.4, 'eng': 0.33, 'swa': 0.01, 'fra': 0.22, 'tur': 0.01, 'spa': 0.01}",0.7585915923118591
gtr_deu_Latn,['deu_Latn'],pan_Guru,Labels,"{'pan': 0.96, 'fra': 0.03, 'eng': 0.01}",
gtr_deu_Latn,['deu_Latn'],pan_Guru,Base,"{'deu': 0.34, 'eng': 0.43, 'fra': 0.21, 'por': 0.01}",0.5692157745361328
gtr_deu_Latn,['deu_Latn'],pan_Guru,Step1,"{'fra': 0.29, 'deu': 0.33, 'eng': 0.32, 'tur': 0.02, 'por': 0.02}",0.4857969582080841
gtr_deu_Latn,['deu_Latn'],pan_Guru,Step50+sbeam8,"{'deu': 0.31, 'eng': 0.17, 'fra': 0.43, 'ita': 0.06, 'tur': 0.02}",0.6483421325683594
gtr_deu_Latn,['deu_Latn'],tur_Latn,Labels,"{'fra': 0.03, 'tur': 0.87, 'spa': 0.01, 'swa': 0.01, 'deu': 0.01, 'eng': 0.02, 'aze': 0.02}",
gtr_deu_Latn,['deu_Latn'],tur_Latn,Base,"{'tur': 0.31, 'deu': 0.49, 'aze': 0.06, 'fra': 0.03, 'pol': 0.01, 'eng': 0.04, 'hun': 0.01, 'por': 0.01}",0.4832264184951782
gtr_deu_Latn,['deu_Latn'],tur_Latn,Step1,"{'tur': 0.2, 'deu': 0.7, 'eng': 0.03, 'pol': 0.01, 'aze': 0.01, 'hun': 0.01, 'fra': 0.02, 'swe': 0.01}",0.6105236411094666
gtr_deu_Latn,['deu_Latn'],tur_Latn,Step50+sbeam8,"{'deu': 0.66, 'fra': 0.05, 'tur': 0.2, 'eng': 0.03, 'aze': 0.01, 'hun': 0.01, 'pol': 0.01, 'nds': 0.01}",0.6778723001480103
gtr_deu_Latn,['deu_Latn'],kaz_Cyrl,Labels,"{'kaz': 0.79, 'rus': 0.1, 'ukr': 0.01, 'deu': 0.01, 'fra': 0.06, 'bul': 0.01, 'eng': 0.01}",
gtr_deu_Latn,['deu_Latn'],kaz_Cyrl,Base,"{'rus': 0.54, 'bos': 0.07, 'pol': 0.07, 'deu': 0.17, 'fra': 0.1, 'tur': 0.01, 'ron': 0.01, 'eng': 0.01}",0.6095255613327026
gtr_deu_Latn,['deu_Latn'],kaz_Cyrl,Step1,"{'rus': 0.52, 'pol': 0.08, 'deu': 0.16, 'fra': 0.21, 'eng': 0.01, 'nno': 0.01, 'bos': 0.01}",0.562464714050293
gtr_deu_Latn,['deu_Latn'],kaz_Cyrl,Step50+sbeam8,"{'rus': 0.57, 'pol': 0.06, 'deu': 0.08, 'fra': 0.26, 'eng': 0.01, 'nno': 0.01}",0.5437872409820557
gtr_deu_Latn,['deu_Latn'],cmn_Hani,Labels,"{'zho': 0.91, 'fin': 0.03, 'fra': 0.05}",
gtr_deu_Latn,['deu_Latn'],cmn_Hani,Base,"{'deu': 0.8, 'eng': 0.16, 'por': 0.01, 'fra': 0.01, 'hbs': 0.01}",0.27859818935394287
gtr_deu_Latn,['deu_Latn'],cmn_Hani,Step1,"{'deu': 0.88, 'por': 0.03, 'pol': 0.01, 'fra': 0.02, 'eng': 0.03, 'epo': 0.01, 'hbs': 0.01, 'nld': 0.01}",0.2347506433725357
gtr_deu_Latn,['deu_Latn'],cmn_Hani,Step50+sbeam8,"{'deu': 0.75, 'fra': 0.1, 'eng': 0.04, 'ron': 0.01, 'bre': 0.03, 'yor': 0.01, 'nld': 0.04}",0.36548811197280884
gtr_deu_Latn,['deu_Latn'],jpn_Jpan,Labels,"{'jpn': 0.82, 'zho': 0.13, 'eng': 0.02, 'fra': 0.02}",
gtr_deu_Latn,['deu_Latn'],jpn_Jpan,Base,"{'deu': 0.9, 'por': 0.01, 'eng': 0.05, 'fra': 0.02}",0.40547558665275574
gtr_deu_Latn,['deu_Latn'],jpn_Jpan,Step1,"{'deu': 0.94, 'eng': 0.02, 'fra': 0.02, 'swe': 0.01, 'bre': 0.01}",0.2927648425102234
gtr_deu_Latn,['deu_Latn'],jpn_Jpan,Step50+sbeam8,"{'deu': 0.94, 'fra': 0.02, 'eng': 0.02}",0.21943587064743042
gtr_deu_Latn,['deu_Latn'],kor_Hang,Labels,"{'kor': 0.96, 'eng': 0.01, 'fra': 0.02}",
gtr_deu_Latn,['deu_Latn'],kor_Hang,Base,"{'deu': 0.53, 'fra': 0.12, 'eng': 0.26, 'yor': 0.01, 'cym': 0.01, 'pol': 0.02, 'swe': 0.01, 'tur': 0.01, 'por': 0.01}",0.5775758624076843
gtr_deu_Latn,['deu_Latn'],kor_Hang,Step1,"{'eng': 0.28, 'deu': 0.38, 'fra': 0.28, 'yor': 0.01, 'pol': 0.02, 'spa': 0.03}",0.686809778213501
gtr_deu_Latn,['deu_Latn'],kor_Hang,Step50+sbeam8,"{'eng': 0.21, 'fra': 0.19, 'deu': 0.46, 'hun': 0.03, 'bre': 0.02, 'pol': 0.05, 'spa': 0.03}",0.6970932483673096
gtr_deu_Latn,['deu_Latn'],mon_Cyrl,Labels,"{'mon': 0.85, 'fra': 0.03, 'rus': 0.08, 'ukr': 0.01, 'eng': 0.01}",
gtr_deu_Latn,['deu_Latn'],mon_Cyrl,Base,"{'bos': 0.04, 'pol': 0.04, 'rus': 0.53, 'tur': 0.01, 'eng': 0.04, 'fra': 0.15, 'deu': 0.15, 'ita': 0.01, 'nno': 0.01, 'cym': 0.01}",0.524748682975769
gtr_deu_Latn,['deu_Latn'],mon_Cyrl,Step1,"{'rus': 0.48, 'fra': 0.29, 'bul': 0.01, 'bos': 0.01, 'pol': 0.03, 'eng': 0.02, 'deu': 0.1, 'ron': 0.01, 'nno': 0.01, 'nor': 0.01, 'swe': 0.02}",0.43504390120506287
gtr_deu_Latn,['deu_Latn'],mon_Cyrl,Step50+sbeam8,"{'fra': 0.27, 'rus': 0.58, 'eng': 0.01, 'deu': 0.08, 'pol': 0.03, 'nno': 0.01, 'por': 0.01}",0.5204485654830933
gtr_deu_Latn,['deu_Latn'],hun_Latn,Labels,"{'hun': 0.86, 'fra': 0.04, 'eng': 0.04, 'deu': 0.01, 'spa': 0.01}",
gtr_deu_Latn,['deu_Latn'],hun_Latn,Base,"{'deu': 0.54, 'pol': 0.05, 'spa': 0.03, 'fra': 0.05, 'eng': 0.06, 'tur': 0.09, 'hrv': 0.01, 'bos': 0.01, 'hun': 0.02, 'slk': 0.01, 'yor': 0.01, 'ita': 0.01, 'nld': 0.01, 'epo': 0.01, 'swe': 0.02, 'por': 0.01, 'aze': 0.02}",0.5496070981025696
gtr_deu_Latn,['deu_Latn'],hun_Latn,Step1,"{'deu': 0.56, 'fra': 0.03, 'pol': 0.04, 'swe': 0.01, 'tur': 0.09, 'eng': 0.04, 'spa': 0.04, 'isl': 0.01, 'hun': 0.04, 'nld': 0.02, 'hrv': 0.01, 'por': 0.03, 'slk': 0.01, 'bos': 0.01, 'ita': 0.01, 'ces': 0.01}",0.4553329348564148
gtr_deu_Latn,['deu_Latn'],hun_Latn,Step50+sbeam8,"{'deu': 0.6, 'hun': 0.06, 'tur': 0.06, 'spa': 0.04, 'eng': 0.04, 'fra': 0.03, 'por': 0.03, 'swe': 0.01, 'pol': 0.03, 'hrv': 0.01, 'bos': 0.01, 'ita': 0.01, 'nld': 0.01, 'ces': 0.01, 'cat': 0.01}",0.49261364340782166
gtr_deu_Latn,['deu_Latn'],mhr_Cyrl,Labels,"{'mhr': 0.06, 'kaz': 0.17, 'rus': 0.41, 'mkd': 0.04, 'bel': 0.07, 'fra': 0.06, 'mon': 0.12, 'kir': 0.01, 'ltz': 0.01, 'bul': 0.02, 'srp': 0.01, 'ukr': 0.02}",
gtr_deu_Latn,['deu_Latn'],mhr_Cyrl,Base,"{'bos': 0.07, 'rus': 0.63, 'deu': 0.14, 'eng': 0.01, 'tur': 0.02, 'pol': 0.07, 'isl': 0.01, 'fra': 0.05}",0.6098600625991821
gtr_deu_Latn,['deu_Latn'],mhr_Cyrl,Step1,"{'ron': 0.01, 'rus': 0.55, 'deu': 0.1, 'fra': 0.22, 'por': 0.01, 'pol': 0.07, 'bos': 0.02, 'eus': 0.01}",0.5361301898956299
gtr_deu_Latn,['deu_Latn'],mhr_Cyrl,Step50+sbeam8,"{'rus': 0.63, 'fra': 0.26, 'deu': 0.04, 'pol': 0.04, 'bos': 0.01, 'por': 0.01}",0.3073510527610779
gtr_deu_Latn,['deu_Latn'],fin_Latn,Labels,"{'fin': 0.87, 'eng': 0.05, 'fra': 0.02, 'ita': 0.01, 'deu': 0.01, 'est': 0.01, 'epo': 0.01}",
gtr_deu_Latn,['deu_Latn'],fin_Latn,Base,"{'deu': 0.73, 'fra': 0.03, 'eng': 0.06, 'fin': 0.08, 'est': 0.01, 'nld': 0.01, 'ita': 0.01, 'spa': 0.01, 'swe': 0.02, 'tur': 0.01, 'lug': 0.01}",0.5197442770004272
gtr_deu_Latn,['deu_Latn'],fin_Latn,Step1,"{'deu': 0.77, 'eng': 0.05, 'fra': 0.02, 'swe': 0.02, 'est': 0.01, 'fin': 0.09, 'nld': 0.01, 'spa': 0.01}",0.4653812646865845
gtr_deu_Latn,['deu_Latn'],fin_Latn,Step50+sbeam8,"{'deu': 0.77, 'fra': 0.01, 'eng': 0.06, 'swe': 0.01, 'spa': 0.01, 'est': 0.01, 'nld': 0.01, 'fin': 0.09}",0.36333271861076355
